;ANIMAL;GENDER;AH_W_G;PH_W_G;SHAVINGS_W_G;TOTAL;AH_L;AH_C;AH_STUMP_L;PH_L;PH_C;PH_STUMP_L;CALC_AGE;CALC_ARRIVAL;DH_YEAR;DH_MONTH;DH_QUARTER;W_DIFF;L_DIFF;C_DIFF;B_YEAR;B_MONTH;B_QUARTER;DIM_DEHORN;INT_DEHORN;CALC_PARITY;C_YEAR;C_MONTH;C_QUARTER;N_DEHORNINGS;GR_DAYS;G_TOTAL;G_AH_W;G_AH_L;G_AH_C;G_PH_W;G_PH_L;G_PH_C;DAYSDUE
1730;865;F;765;245;67;1077;120;575;90;50;505;20;NA;661;2012;9;3;520;70;70;NA;NA;NA;310;661;1;2011;10;3;2;661;1,62934947;1,157337368;0,181543116;0,8698941;0,37065053;0,075642965;0,763993949;903
1731;866;F;1153;271;70;1494;150;580;90;50;560;30;NA;1396;2014;9;3;882;100;20;NA;NA;NA;1045;735;1;2011;10;3;3;735;2,032653061;1,568707483;0,204081633;0,789115646;0,368707483;0,068027211;0,761904762;168
1732;866;F;660;30;34;724;190;490;80;25;400;25;1045;NA;2014;9;3;630;165;90;2011;10;4;NA;NA;0;NA;NA;NA;1;1045;0,692822967;0,631578947;0,181818182;0,468899522;0,028708134;0,023923445;0,38277512;NA
1733;867;F;698;89;87;874;130;370;80;50;265;30;1471;NA;2015;11;4;609;80;105;2011;10;4;NA;426;0;NA;NA;NA;2;426;2,051643192;1,638497653;0,305164319;0,868544601;0,208920188;0,117370892;0,622065728;NA
1734;867;F;770;145;52;967;330;480;80;90;420;20;NA;0;2010;11;4;625;240;60;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;1809
1735;868;F;398;NA;35;433;80;510;80;30;420;NA;NA;358;2011;11;4;NA;50;90;NA;NA;NA;NA;358;0;NA;NA;NA;2;358;1,209497207;1,111731844;0,223463687;1,424581006;NA;0,083798883;1,173184358;1451
1736;868;F;524;141;64;729;90;560;85;35;475;35;NA;722;2012;11;4;383;55;85;NA;NA;NA;NA;364;0;NA;NA;NA;3;364;2,002747253;1,43956044;0,247252747;1,538461538;0,387362637;0,096153846;1,304945055;1087
1737;869;F;1468;241;104;1813;170;600;80;55;580;35;NA;1396;2014;9;3;1227;115;20;NA;NA;NA;NA;674;0;NA;NA;NA;4;674;2,689910979;2,178041543;0,252225519;0,890207715;0,357566766;0,081602374;0,860534125;413
1738;869;F;1917;367;121;2405;490;580;60;180;500;25;NA;0;2010;11;4;1550;310;80;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1739;870;F;1136;302;71;1509;110;595;70;50;460;20;NA;523;2012;4;2;834;60;135;NA;NA;NA;NA;523;0;NA;NA;NA;2;523;2,885277247;2,17208413;0,210325048;1,137667304;0,577437859;0,095602294;0,879541109;NA
1740;870;F;1677;354;54;2085;175;600;85;45;490;10;NA;1307;2014;6;2;1323;130;110;NA;NA;NA;NA;784;0;NA;NA;NA;3;784;2,659438776;2,139030612;0,223214286;0,765306122;0,451530612;0,057397959;0,625;NA
1741;871;F;985;222;126;1333;80;630;90;60;540;10;NA;1682;2015;6;2;763;20;90;NA;NA;NA;NA;375;0;NA;NA;NA;4;375;3,554666667;2,626666667;0,213333333;1,68;0,592;0,16;1,44;NA
1742;871;F;2097;559;98;2754;555;640;95;170;570;30;NA;0;2010;11;4;1538;385;70;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;183
1743;872;F;1443;438;162;2043;125;645;85;50;510;20;NA;658;2012;9;3;1005;75;135;NA;NA;NA;475;658;1;2011;5;2;2;658;3,104863222;2,193009119;0,189969605;0,980243161;0,665653495;0,075987842;0,775075988;569
1744;873;F;1960;464;156;2580;145;645;95;50;640;30;NA;1681;2015;6;2;1496;95;5;NA;NA;NA;454;1023;2;2014;3;1;3;1023;2,521994135;1,915933529;0,14173998;0,630498534;0,453567937;0,048875855;0,625610948;NA
1745;873;F;182;NA;29;211;110;390;80;30;300;20;542;NA;2012;11;4;NA;80;90;2011;5;2;NA;NA;0;NA;NA;NA;1;542;0,389298893;0,335793358;0,20295203;0,719557196;NA;0,055350554;0,553505535;NA
1746;873;F;691;155;43;889;150;440;90;50;420;15;1133;NA;2014;6;2;536;100;20;2011;5;2;NA;591;0;NA;NA;NA;2;591;1,504230118;1,169204738;0,253807107;0,744500846;0,262267343;0,084602369;0,710659898;NA
1747;874;F;778;123;90;991;110;340;90;30;290;10;1590;NA;2015;9;3;655;80;50;2011;5;2;NA;457;0;NA;NA;NA;3;457;2,168490153;1,702407002;0,240700219;0,743982495;0,269146608;0,065645514;0,634573304;NA
1748;874;F;1849;331;74;2254;44;590;75;150;450;45;NA;0;2010;11;4;1518;-106;140;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;160
1749;875;F;1045;291;93;1429;100;620;80;60;470;20;NA;541;2012;5;2;754;40;150;NA;NA;NA;381;541;1;2011;4;2;2;541;2,641404806;1,931608133;0,184842884;1,146025878;0,537892791;0,11090573;0,868761553;692
1750;876;F;1954;345;141;2440;180;620;80;80;500;20;NA;1487;2014;12;4;1609;100;120;NA;NA;NA;254;946;2;2014;4;2;3;946;2,579281184;2,065539112;0,190274841;0,655391121;0,364693446;0,084566596;0,528541226;NA
1751;876;F;788;16;42;846;200;440;90;20;250;30;935;NA;2013;11;4;772;180;190;2011;4;2;NA;NA;0;NA;NA;NA;1;935;0,904812834;0,842780749;0,213903743;0,470588235;0,017112299;0,021390374;0,267379679;NA
1752;877;F;767;67;44;878;125;510;95;30;420;20;1488;NA;2015;5;2;700;95;90;2011;4;2;NA;553;0;NA;NA;NA;2;553;1,587703436;1,386980108;0,226039783;0,922242315;0,121157324;0,054249548;0,759493671;NA
1753;877;F;1192;253;98;1543;155;580;75;65;540;25;NA;319;2011;9;3;939;90;40;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;452
1754;877;F;1231;291;101;1623;120;610;80;60;550;20;NA;926;2013;5;2;940;60;60;NA;NA;NA;155;607;1;2012;12;4;2;607;2,673805601;2,02800659;0,197693575;1,004942339;0,479406919;0,098846787;0,906095552;NA
1755;878;F;1394;198;143;1735;120;620;90;40;520;30;NA;1586;2015;3;1;1196;80;100;NA;NA;NA;815;660;1;2012;12;4;3;660;2,628787879;2,112121212;0,181818182;0,939393939;0,3;0,060606061;0,787878788;NA
1756;879;F;450;NA;20;470;170;440;70;NA;160;NA;661;NA;2014;10;4;NA;NA;280;2012;12;4;NA;NA;0;NA;NA;NA;1;661;0,711043873;0,680786687;0,257186082;0,665658094;NA;NA;0,242057489;NA
1757;879;F;1053;391;55;1499;430;560;100;150;505;25;NA;0;2010;11;4;662;280;55;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;1609
1758;879;F;1135;249;78;1462;120;630;90;50;525;20;NA;522;2012;4;2;886;70;105;NA;NA;NA;NA;522;0;NA;NA;NA;2;522;2,800766284;2,174329502;0,229885057;1,206896552;0,477011494;0,095785441;1,005747126;1087
1759;880;F;1508;235;148;1891;130;630;55;30;540;45;NA;932;2013;6;2;1273;100;90;NA;NA;NA;NA;410;0;NA;NA;NA;3;410;4,612195122;3,67804878;0,317073171;1,536585366;0,573170732;0,073170732;1,317073171;677
1760;881;F;1115;916;152;2183;110;630;80;50;520;20;NA;1487;2014;12;4;199;60;110;NA;NA;NA;NA;555;0;NA;NA;NA;4;555;3,933333333;2,009009009;0,198198198;1,135135135;1,65045045;0,09009009;0,936936937;122
1761;881;F;1347;258;162;1767;155;625;80;70;560;20;NA;359;2011;11;4;1089;85;65;NA;NA;NA;213;NA;1;2011;4;2;1;NA;NA;NA;NA;NA;NA;NA;NA;547
1762;882;F;1305;235;110;1650;140;620;110;70;500;20;NA;1326;2014;7;3;1070;70;120;NA;NA;NA;420;967;2;2013;5;2;2;967;1,70630817;1,349534643;0,144777663;0,641158221;0,243019648;0,072388831;0,517063082;278
1763;882;M;1025;19;51;1095;195;305;40;30;440;25;935;NA;2013;10;4;1006;165;-135;2011;4;2;NA;NA;0;NA;NA;NA;1;935;1,171122995;1,096256684;0,20855615;0,326203209;0,020320856;0,032085561;0,470588235;NA
1764;883;M;1123;223;100;1446;140;570;90;50;540;20;1493;NA;2015;5;2;900;90;30;2011;4;2;NA;558;0;NA;NA;NA;2;558;2,591397849;2,012544803;0,250896057;1,021505376;0,399641577;0,089605735;0,967741935;NA
1765;883;M;528;24;40;592;165;450;75;30;320;20;783;NA;2015;6;2;504;135;130;2013;5;2;NA;NA;0;NA;NA;NA;1;783;0,756066411;0,674329502;0,210727969;0,574712644;0,030651341;0,038314176;0,408684547;NA
1766;883;M;1456;247;88;1791;180;590;90;80;430;10;NA;21;2013;2;1;1209;100;160;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1767;884;M;1906;305;163;2374;170;670;100;40;590;50;NA;688;2014;12;4;1601;130;80;NA;NA;NA;NA;667;0;NA;NA;NA;2;667;3,55922039;2,857571214;0,254872564;1,004497751;0,457271364;0,059970015;0,884557721;NA
1768;884;F;879;33;40;952;250;480;65;35;310;30;1029;NA;2013;12;4;846;215;170;2011;2;1;NA;NA;0;NA;NA;NA;1;1029;0,925170068;0,854227405;0,242954325;0,466472303;0,032069971;0,034013605;0,301263362;NA
1769;885;F;1202;139;94;1435;170;530;90;65;420;25;1674;NA;2015;9;3;1063;105;110;2011;2;1;NA;645;0;NA;NA;NA;2;645;2,224806202;1,863565891;0,263565891;0,821705426;0,215503876;0,100775194;0,651162791;NA
1770;886;M;604;56;50;710;170;420;75;35;330;15;847;NA;2015;7;3;548;135;90;2013;3;1;NA;NA;0;NA;NA;NA;1;847;0,838252656;0,713105077;0,200708383;0,495867769;0,066115702;0,041322314;0,38961039;NA
1771;886;M;1263;475;79;1817;170;510;100;100;450;30;NA;21;2013;2;1;788;70;60;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1772;887;M;1836;492;148;2476;175;680;85;60;650;20;NA;688;2014;12;4;1344;115;30;NA;NA;NA;NA;667;0;NA;NA;NA;2;667;3,712143928;2,752623688;0,262368816;1,019490255;0,737631184;0,089955022;0,974512744;NA
1773;887;M;1302;168;80;1550;170;530;80;55;450;35;NA;21;2013;2;1;1134;115;80;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1774;887;M;1730;387;142;2259;275;650;105;60;460;40;NA;19;2013;2;1;1343;215;190;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1775;888;M;2403;530;209;3142;170;680;100;50;550;40;NA;686;2014;12;4;1873;120;130;NA;NA;NA;NA;667;0;NA;NA;NA;2;667;4,710644678;3,602698651;0,254872564;1,019490255;0,794602699;0,074962519;0,824587706;NA
1776;888;M;2685;429;151;3265;250;660;100;90;570;20;NA;14;2013;2;1;2256;160;90;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1777;889;M;2441;473;222;3136;155;730;95;60;620;30;NA;681;2014;12;4;1968;95;110;NA;NA;NA;NA;667;0;NA;NA;NA;2;667;4,701649175;3,659670165;0,232383808;1,094452774;0,709145427;0,089955022;0,929535232;NA
1778;890;M;4654;1979;NA;6633;180;690;NA;80;590;NA;NA;1037;2015;12;4;2675;100;100;NA;NA;NA;NA;356;0;NA;NA;NA;3;356;18,63202247;13,07303371;0,505617978;1,938202247;5,558988764;0,224719101;1,657303371;NA
1779;890;F;1594;184;33;1811;170;600;90;75;455;25;NA;986;2011;6;2;1410;95;145;NA;NA;NA;476;NA;1;2010;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;258
1780;890;F;1161;271;109;1541;100;630;80;50;520;30;NA;1482;2012;11;4;890;50;110;NA;NA;NA;238;496;2;2012;3;1;2;496;3,106854839;2,340725806;0,201612903;1,27016129;0,546370968;0,100806452;1,048387097;487
1781;891;F;1545;245;100;1890;130;620;90;60;480;20;NA;2212;2014;11;4;1300;70;140;NA;NA;NA;243;730;3;2014;3;1;3;730;2,589041096;2,116438356;0,178082192;0,849315068;0,335616438;0,082191781;0,657534247;NA
1782;891;F;634;64;42;740;185;470;85;40;410;25;771;NA;2012;4;2;570;145;60;2010;3;1;NA;NA;0;NA;NA;NA;1;771;0,959792477;0,82230869;0,239948119;0,609597925;0,083009079;0,051880674;0,531776913;NA
1783;892;F;688;120;66;874;100;495;80;30;450;10;1184;NA;2013;6;2;568;70;45;2010;3;1;NA;413;0;NA;NA;NA;2;413;2,11622276;1,665859564;0,242130751;1,198547215;0,290556901;0,072639225;1,089588378;NA
1784;893;F;1303;202;90;1595;170;590;90;45;520;35;1897;NA;2015;5;2;1101;125;70;2010;3;1;NA;713;0;NA;NA;NA;3;713;2,237026648;1,827489481;0,238429173;0,827489481;0,283309958;0,063113604;0,729312763;NA
1785;893;M;1140;90;63;1293;260;370;70;50;500;30;1045;NA;2015;1;1;1050;210;-130;2012;3;1;NA;NA;0;NA;NA;NA;1;1045;1,237320574;1,090909091;0,248803828;0,354066986;0,086124402;0,04784689;0,4784689;NA
1786;893;F;597;139;97;833;70;620;100;30;510;30;NA;597;2012;5;2;458;40;110;NA;NA;NA;374;NA;1;2011;5;2;1;NA;NA;NA;NA;NA;NA;NA;NA;712
1787;894;F;71;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;685;2012;8;3;NA;NA;NA;NA;NA;NA;462;88;1;2011;5;2;2;88;0,806818182;0,806818182;NA;NA;NA;NA;NA;624
1788;894;F;111;NA;NA;111;NA;NA;NA;NA;NA;NA;NA;854;2013;1;1;NA;NA;NA;NA;NA;NA;631;169;1;2011;5;2;3;169;0,656804734;0,656804734;NA;NA;NA;NA;NA;455
1789;895;F;41;NA;NA;41;NA;NA;NA;NA;NA;NA;NA;993;2013;6;2;NA;NA;NA;NA;NA;NA;770;139;1;2011;5;2;4;139;0,294964029;0,294964029;NA;NA;NA;NA;NA;316
1790;896;F;1528;244;120;1892;110;630;120;45;460;45;NA;1633;2015;3;1;1284;65;170;NA;NA;NA;324;640;2;2014;4;2;5;640;2,95625;2,3875;0,171875;0,984375;0,38125;0,0703125;0,71875;NA
1791;896;M;864;30;56;950;210;480;80;30;340;40;928;NA;2013;11;4;834;180;140;2011;5;2;NA;NA;0;NA;NA;NA;1;928;1,023706897;0,931034483;0,226293103;0,517241379;0,032327586;0,032327586;0,36637931;NA
1792;897;M;1118;179;108;1405;150;580;110;50;550;50;1569;NA;2015;8;3;939;100;30;2011;5;2;NA;641;0;NA;NA;NA;2;641;2,191887676;1,744149766;0,23400936;0,904836193;0,27925117;0,07800312;0,858034321;NA
1793;897;F;1546;419;134;2099;170;610;70;65;550;45;NA;103;2013;12;4;1127;105;60;NA;NA;NA;468;NA;1;2012;8;3;1;NA;NA;NA;NA;NA;NA;NA;NA;721
1794;898;F;1070;256;136;1462;90;600;80;45;500;15;NA;706;2015;7;3;814;45;100;NA;NA;NA;1071;603;1;2012;8;3;2;603;2,424543947;1,774461028;0,149253731;0,995024876;0,424543947;0,074626866;0,829187396;118
1795;898;M;995;72;45;1112;230;500;70;40;480;30;1000;635;2015;5;2;923;190;20;2012;8;3;NA;NA;0;NA;NA;NA;1;1000;1,112;0,995;0,23;0,5;0,072;0,04;0,48;NA
1796;898;F;1432;527;146;2105;145;630;90;85;575;25;NA;103;2013;12;4;905;60;55;NA;NA;NA;284;NA;1;2013;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1797;899;F;1248;275;132;1655;115;630;65;35;560;35;NA;706;2015;7;3;973;80;70;NA;NA;NA;887;603;1;2013;2;1;2;603;2,744610282;2,069651741;0,190713101;1,044776119;0,456053068;0,058043118;0,928689884;NA
1870;900;M;1173;196;95;1464;140;660;95;40;305;40;2428;1333;2015;5;2;977;100;355;2008;9;3;NA;558;0;NA;NA;NA;3;558;2,623655914;2,102150538;0,250896057;1,182795699;0,35125448;0,071684588;0,546594982;NA
1798;900;M;962;62;45;1069;210;490;60;50;380;10;816;635;2015;5;2;900;160;110;2013;2;1;NA;NA;0;NA;NA;NA;1;816;1,31004902;1,178921569;0,257352941;0,600490196;0,075980392;0,06127451;0,465686275;NA
1799;901;F;490;30;30;550;180;460;80;40;320;15;888;309;2014;10;4;460;140;140;2012;4;2;NA;NA;0;NA;NA;NA;1;888;0,619369369;0,551801802;0,202702703;0,518018018;0,033783784;0,045045045;0,36036036;NA
1800;901;F;1458;193;112;1763;150;640;90;40;480;40;NA;611;2015;7;3;1265;110;160;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1801;901;F;1678;383;80;2141;405;600;80;130;490;20;NA;61;2011;12;4;1295;275;110;NA;NA;NA;487;NA;1;2010;8;3;1;NA;NA;NA;NA;NA;NA;NA;NA;819
1802;902;F;1056;112;113;1281;100;620;90;35;490;35;NA;534;2013;3;1;944;65;130;NA;NA;NA;960;473;1;2010;8;3;2;473;2,708245243;2,23255814;0,21141649;1,310782241;0,236786469;0,073995772;1,035940803;346
1803;903;F;1370;248;136;1754;120;620;100;50;480;30;NA;1236;2015;2;1;1122;70;140;NA;NA;NA;356;702;2;2014;2;1;3;702;2,498575499;1,951566952;0,170940171;0,883190883;0,353276353;0,071225071;0,683760684;NA
1804;903;F;256;NA;14;270;150;380;80;NA;250;NA;487;61;2011;12;4;NA;NA;130;2010;8;3;NA;NA;0;NA;NA;NA;1;487;0,554414784;0,525667351;0,308008214;0,780287474;NA;NA;0,513347023;NA
1805;903;F;506;40;33;579;110;480;90;40;350;30;960;534;2013;3;1;466;70;130;2010;8;3;NA;473;0;NA;NA;NA;2;473;1,22410148;1,069767442;0,23255814;1,014799154;0,084566596;0,084566596;0,739957717;NA
1806;904;F;1338;184;117;1639;180;560;90;50;420;30;1662;1236;2015;2;1;1154;130;140;2010;8;3;NA;702;0;NA;NA;NA;3;702;2,334757835;1,905982906;0,256410256;0,797720798;0,262108262;0,071225071;0,598290598;NA
1807;904;F;1389;259;60;1708;330;570;80;110;490;20;NA;61;2011;12;4;1130;220;80;NA;NA;NA;791;NA;1;2009;10;3;1;NA;NA;NA;NA;NA;NA;NA;NA;141
1808;905;F;1025;246;80;1351;100;580;90;35;460;15;NA;606;2013;5;2;779;65;120;NA;NA;NA;404;545;2;2012;4;2;2;545;2,478899083;1,880733945;0,183486239;1,064220183;0,451376147;0,064220183;0,844036697;640
1809;906;F;1705;330;110;2145;170;600;70;60;490;10;NA;1243;2015;2;1;1375;110;110;NA;NA;NA;1041;637;2;2012;4;2;3;637;3,367346939;2,676609105;0,266875981;0,941915228;0,518053375;0,094191523;0,769230769;3
1810;906;F;889;62;65;1016;235;480;80;45;420;25;971;NA;2014;12;4;827;190;60;2012;4;2;NA;NA;0;NA;NA;NA;1;971;1,046343975;0,915550978;0,242018538;0,494335736;0,063851699;0,046343975;0,432543769;NA
1811;906;F;460;69;44;573;210;450;80;70;425;20;791;61;2011;12;4;391;140;25;2009;10;4;NA;NA;0;NA;NA;NA;1;791;0,724399494;0,581542351;0,265486726;0,568900126;0,087231353;0,088495575;0,537294564;1215
1812;907;F;976;115;66;1157;130;510;80;30;460;30;1335;605;2013;5;2;861;100;50;2009;10;4;NA;544;0;NA;NA;NA;2;544;2,126838235;1,794117647;0,238970588;0,9375;0,211397059;0,055147059;0,845588235;671
1813;908;F;1629;297;163;2089;190;420;80;70;320;30;2176;1446;2015;9;3;1332;120;100;2009;10;4;170;841;1;2015;3;1;3;841;2,483947681;1,936979786;0,225921522;0,49940547;0,353151011;0,083234245;0,380499405;NA
1814;908;F;2628;748;138;3514;480;640;80;190;525;20;NA;61;2011;12;4;1880;290;115;NA;NA;NA;487;NA;1;2010;8;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1815;908;F;1373;288;130;1791;110;650;70;50;520;10;NA;535;2013;3;1;1085;60;130;NA;NA;NA;961;474;1;2010;8;3;2;474;3,778481013;2,896624473;0,232067511;1,371308017;0,607594937;0,105485232;1,097046414;NA
1816;909;F;1464;300;122;1886;110;650;120;50;520;40;NA;1319;2015;5;2;1164;60;130;NA;NA;NA;1745;784;1;2010;8;3;3;784;2,405612245;1,867346939;0,140306122;0,829081633;0,382653061;0,06377551;0,663265306;NA
1817;909;M;1046;52;48;1146;235;530;75;30;420;30;961;535;2013;3;1;994;205;110;2010;8;3;NA;NA;0;NA;NA;NA;1;961;1,192507804;1,088449532;0,244536941;0,551508845;0,054110302;0,031217482;0,437044745;NA
1818;910;M;1380;139;123;1642;170;590;80;35;620;35;1599;1173;2014;12;4;1241;135;-30;2010;8;3;NA;638;0;NA;NA;NA;2;638;2,573667712;2,163009404;0,26645768;0,92476489;0,217868339;0,054858934;0,971786834;NA
1819;911;F;2754;849;NA;3603;470;545;NA;170;500;NA;NA;NA;2011;10;4;1905;300;45;NA;NA;NA;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1820;911;F;143;NA;NA;143;95;220;NA;NA;NA;NA;246;3;2015;6;2;NA;NA;NA;2014;10;4;NA;NA;0;NA;NA;NA;1;246;0,581300813;0,581300813;0,386178862;0,894308943;NA;NA;NA;NA
1821;912;F;1506;167;98;1771;140;690;80;70;590;20;4830;82;2015;5;2;1339;70;100;2002;3;1;NA;NA;0;NA;NA;NA;1;4830;0,366666667;0,311801242;0,028985507;0,142857143;0,034575569;0,014492754;0,122153209;NA
1822;912;F;1395;231;123;1749;120;680;80;60;530;20;NA;1112;2011;9;3;1164;60;150;NA;NA;NA;352;NA;2;2010;10;3;1;NA;NA;NA;NA;NA;NA;NA;NA;215
1823;913;F;1644;325;110;2079;120;690;80;65;510;25;NA;2224;2014;10;4;1319;55;180;NA;NA;NA;897;1112;3;2012;5;2;2;1112;1,869604317;1,478417266;0,107913669;0,620503597;0,292266187;0,058453237;0,458633094;73
1824;913;M;1260;292;78;1630;275;540;60;75;545;15;1347;38;2011;11;4;968;200;-5;2008;3;1;NA;NA;0;NA;NA;NA;1;1347;1,210096511;0,935412027;0,204157387;0,400890869;0,216778025;0,055679287;0,404602821;NA
1825;913;M;1415;226;124;1765;145;620;95;40;610;40;2066;757;2013;10;4;1189;105;10;2008;3;1;NA;719;0;NA;NA;NA;2;719;2,454798331;1,968011127;0,201668985;0,862308762;0,314325452;0,055632823;0,848400556;NA
1826;914;M;1736;280;160;2176;140;700;90;50;680;40;2624;1315;2015;5;2;1456;90;20;2008;3;1;NA;558;0;NA;NA;NA;3;558;3,899641577;3,111111111;0,250896057;1,254480287;0,501792115;0,089605735;1,218637993;NA
1827;914;M;1382;234;84;1700;260;510;90;80;NA;25;1347;38;2011;11;4;1148;180;NA;2008;3;1;NA;NA;0;NA;NA;NA;1;1347;1,262063846;1,025983667;0,193021529;0,378619154;0,173719376;0,05939124;NA;NA
1828;915;M;1361;236;94;1691;165;600;105;40;600;30;2066;757;2013;10;4;1125;125;0;2008;3;1;NA;719;0;NA;NA;NA;2;719;2,351877608;1,892906815;0,229485396;0,83449235;0,328233658;0,055632823;0,83449235;NA
1829;916;M;1607;316;98;2021;140;660;110;40;640;30;2624;1315;2015;5;2;1291;100;20;2008;3;1;NA;558;0;NA;NA;NA;3;558;3,621863799;2,879928315;0,250896057;1,182795699;0,566308244;0,071684588;1,146953405;NA
1830;916;F;2743;777;110;3630;470;630;80;180;550;10;NA;63;2012;2;1;1966;290;80;NA;NA;NA;154;NA;2;2011;9;3;1;NA;NA;NA;NA;NA;NA;NA;NA;363
1831;916;F;1268;192;134;1594;110;620;80;30;540;35;NA;582;2013;7;3;1076;80;80;NA;NA;NA;156;519;3;2013;2;1;2;519;3,071290944;2,443159923;0,21194605;1,19460501;0,369942197;0,057803468;1,040462428;NA
1832;917;F;1131;270;86;1487;105;630;105;60;540;40;NA;1247;2015;5;2;861;45;90;NA;NA;NA;821;665;3;2013;2;1;3;665;2,236090226;1,70075188;0,157894737;0,947368421;0,406015038;0,090225564;0,812030075;NA
1833;918;F;715;25;51;791;190;480;70;20;420;60;862;NA;2015;6;2;690;170;60;2013;2;1;NA;NA;0;NA;NA;NA;1;862;0,917633411;0,829466357;0,220417633;0,556844548;0,02900232;0,023201856;0,487238979;NA
1834;918;F;475;29;32;536;195;420;85;30;350;15;1004;NA;2014;6;2;446;165;70;2011;9;3;NA;NA;0;NA;NA;NA;1;1004;0,533864542;0,47310757;0,194223108;0,418326693;0,028884462;0,029880478;0,348605578;NA
1835;919;F;1123;152;90;1365;150;400;90;30;270;40;1465;NA;2015;9;3;971;120;130;2011;9;3;NA;461;0;NA;NA;NA;2;461;2,960954447;2,436008677;0,32537961;0,867678959;0,329718004;0,065075922;0,585683297;NA
1836;919;M;1265;246;99;1610;245;520;85;55;500;20;1008;156;2012;5;2;1019;190;20;2009;8;3;NA;NA;0;NA;NA;NA;1;1008;1,597222222;1,254960317;0,243055556;0,515873016;0,244047619;0,054563492;0,496031746;NA
1837;919;M;830;208;80;1118;90;550;85;35;550;20;1315;463;2013;3;1;622;55;0;2009;8;3;NA;307;0;NA;NA;NA;2;307;3,641693811;2,703583062;0,293159609;1,791530945;0,67752443;0,114006515;1,791530945;NA
1838;920;M;1860;519;170;2549;210;650;80;80;590;20;2023;1171;2015;2;1;1341;130;60;2009;8;3;NA;708;0;NA;NA;NA;3;708;3,600282486;2,627118644;0,296610169;0,918079096;0,733050847;0,11299435;0,833333333;NA
1839;920;F;647;60;99;806;190;460;80;40;330;30;847;NA;2012;5;2;587;150;130;2010;1;1;NA;NA;0;NA;NA;NA;1;847;0,951593861;0,763872491;0,224321133;0,54309327;0,070838253;0,047225502;0,38961039;NA
1840;921;F;695;85;30;810;90;500;75;30;360;20;1184;NA;2013;4;2;610;60;140;2010;1;1;NA;337;0;NA;NA;NA;2;337;2,403560831;2,06231454;0,267062315;1,483679525;0,252225519;0,089020772;1,068249258;NA
1841;922;F;1658;364;98;2120;195;590;90;80;460;30;1954;NA;2015;5;2;1294;115;130;2010;1;1;NA;770;0;NA;NA;NA;3;770;2,753246753;2,153246753;0,253246753;0,766233766;0,472727273;0,103896104;0,597402597;NA
1842;922;M;1340;110;60;1510;250;520;70;55;400;15;897;NA;2014;10;4;1230;195;120;2012;5;2;NA;NA;0;NA;NA;NA;1;897;1,683389075;1,49386845;0,2787068;0,579710145;0,122630992;0,061315496;0,445930881;NA
1843;922;F;1044;271;85;1400;150;580;70;50;580;30;1845;1313;2012;4;2;773;100;0;2007;3;1;NA;NA;0;NA;NA;NA;1;1845;0,758807588;0,565853659;0,081300813;0,314363144;0,146883469;0,027100271;0,314363144;241
1844;923;F;1184;288;93;1565;135;570;65;45;480;30;2525;1993;2014;2;1;896;90;90;2007;3;1;439;680;1;2012;12;4;2;680;2,301470588;1,741176471;0,198529412;0,838235294;0,423529412;0,066176471;0,705882353;NA
1845;924;M;596;NA;32;628;180;465;60;NA;400;NA;677;NA;2014;10;4;NA;NA;65;2012;12;4;NA;NA;0;NA;NA;NA;1;677;0,927621861;0,880354505;0,265878877;0,686853767;NA;NA;0,59084195;NA
1846;924;M;1624;535;90;2249;250;620;75;70;630;20;1522;791;2010;11;4;1089;180;-10;2006;9;3;NA;NA;0;NA;NA;NA;1;1522;1,477660972;1,067017083;0,164257556;0,407358739;0,35151117;0,045992116;0,413929041;NA
